dataset	genomeID	ST	country	continent
KlebAMRnet	SAMN12774504	ST1828	United Kingdom	Europe
KlebAMRnet	SAMN12774505	ST34	United Kingdom	Europe
KlebAMRnet	SAMN12774507	ST54	United Kingdom	Europe
KlebAMRnet	SAMN12774508	ST34	United Kingdom	Europe
KlebAMRnet	SAMN12774509	ST461	United Kingdom	Europe
KlebAMRnet	SAMN12774510	ST54	United Kingdom	Europe
KlebAMRnet	SAMN12774512	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774513	ST313	United Kingdom	Europe
KlebAMRnet	SAMN12774515	ST2938	United Kingdom	Europe
KlebAMRnet	SAMN12774516	ST6514	United Kingdom	Europe
KlebAMRnet	SAMN12774517	ST1862	United Kingdom	Europe
KlebAMRnet	SAMN12774518	ST588	United Kingdom	Europe
KlebAMRnet	SAMN12774520	ST507	United Kingdom	Europe
KlebAMRnet	SAMN12774521	ST1162	United Kingdom	Europe
KlebAMRnet	SAMN12774522	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774524	ST1162	United Kingdom	Europe
KlebAMRnet	SAMN12774525	ST478	United Kingdom	Europe
KlebAMRnet	SAMN12774526	ST252	United Kingdom	Europe
KlebAMRnet	SAMN12774527	ST6556	United Kingdom	Europe
KlebAMRnet	SAMN12774528	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774529	ST512	United Kingdom	Europe
KlebAMRnet	SAMN12774530	ST1162	United Kingdom	Europe
KlebAMRnet	SAMN12774531	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774532	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774533	ST258	Ireland	Europe
KlebAMRnet	SAMN12774534	ST1828	United Kingdom	Europe
KlebAMRnet	SAMN12774535	ST678	United Kingdom	Europe
KlebAMRnet	SAMN12774536	ST107	United Kingdom	Europe
KlebAMRnet	SAMN12774538	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774539	ST48	United Kingdom	Europe
KlebAMRnet	SAMN12774541	ST12	United Kingdom	Europe
KlebAMRnet	SAMN12774542	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774543	ST1303	United Kingdom	Europe
KlebAMRnet	SAMN12774544	ST1138	United Kingdom	Europe
KlebAMRnet	SAMN12774545	ST17	United Kingdom	Europe
KlebAMRnet	SAMN12774547	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774548	ST492	United Kingdom	Europe
KlebAMRnet	SAMN12774549	ST13	United Kingdom	Europe
KlebAMRnet	SAMN12774550	ST11	United Kingdom	Europe
KlebAMRnet	SAMN12774551	ST588	United Kingdom	Europe
KlebAMRnet	SAMN12774552	ST492	United Kingdom	Europe
KlebAMRnet	SAMN12774553	ST147	United Kingdom	Europe
KlebAMRnet	SAMN12774554	ST11	United Kingdom	Europe
KlebAMRnet	SAMN12774555	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774556	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12774557	ST478	United Kingdom	Europe
KlebAMRnet	SAMN12774558	ST492	United Kingdom	Europe
KlebAMRnet	SAMN12774559	ST1162	United Kingdom	Europe
KlebAMRnet	SAMN12774560	ST1828	United Kingdom	Europe
KlebAMRnet	SAMN12774563	ST48	United Kingdom	Europe
KlebAMRnet	SAMN12774567	ST147	United Kingdom	Europe
KlebAMRnet	SAMN12774568	ST54	United Kingdom	Europe
KlebAMRnet	SAMN12774570	ST2938	United Kingdom	Europe
KlebAMRnet	SAMN12774571	ST321	United Kingdom	Europe
KlebAMRnet	SAMN12774572	ST10	United Kingdom	Europe
KlebAMRnet	SAMN12774573	ST588	United Kingdom	Europe
KlebAMRnet	SAMN12774574	ST1162	United Kingdom	Europe
KlebAMRnet	SAMN12774575	ST258	United Kingdom	Europe
KlebAMRnet	SAMN12886343	ST11	China	Asia
KlebAMRnet	SAMN12886344	ST11	China	Asia
KlebAMRnet	SAMN12886345	ST11	China	Asia
KlebAMRnet	SAMN12886346	ST11	China	Asia
KlebAMRnet	SAMN12886347	ST11	China	Asia
KlebAMRnet	SAMN12886348	ST11	China	Asia
KlebAMRnet	SAMN12886349	ST11	China	Asia
KlebAMRnet	SAMN12886350	ST11	China	Asia
KlebAMRnet	SAMN12886351	ST11	China	Asia
KlebAMRnet	SAMN12886352	ST11	China	Asia
KlebAMRnet	SAMN12886353	ST11	China	Asia
KlebAMRnet	SAMN12886354	ST11	China	Asia
KlebAMRnet	SAMN12886355	ST11	China	Asia
KlebAMRnet	SAMN12886356	ST11	China	Asia
KlebAMRnet	SAMN12886358	ST11	China	Asia
KlebAMRnet	SAMN12886359	ST11	China	Asia
KlebAMRnet	SAMN12886360	ST11	China	Asia
KlebAMRnet	SAMN12886361	ST11	China	Asia
KlebAMRnet	SAMN12886362	ST11	China	Asia
KlebAMRnet	SAMN12886363	ST11	China	Asia
KlebAMRnet	SAMN12886364	ST11	China	Asia
KlebAMRnet	SAMN12886365	ST11	China	Asia
KlebAMRnet	SAMN12886366	ST11	China	Asia
KlebAMRnet	SAMN12886367	ST11	China	Asia
KlebAMRnet	SAMN12886368	ST11	China	Asia
KlebAMRnet	SAMN12886369	ST11	China	Asia
KlebAMRnet	SAMN12886370	ST11	China	Asia
KlebAMRnet	SAMN12886371	ST11	China	Asia
KlebAMRnet	SAMN12886372	ST11	China	Asia
KlebAMRnet	SAMN12886373	ST11	China	Asia
KlebAMRnet	SAMN12886374	ST11	China	Asia
KlebAMRnet	SAMN12886375	ST11	China	Asia
KlebAMRnet	SAMN12886376	ST11	China	Asia
KlebAMRnet	SAMN12886377	ST11	China	Asia
KlebAMRnet	SAMN12886378	ST11	China	Asia
KlebAMRnet	SAMN12886379	ST11	China	Asia
KlebAMRnet	SAMN12886380	ST11	China	Asia
KlebAMRnet	SAMN12886381	ST23	China	Asia
KlebAMRnet	SAMN12886382	ST23	China	Asia
KlebAMRnet	SAMN12886383	ST23	China	Asia
KlebAMRnet	SAMN12886385	ST23	China	Asia
KlebAMRnet	SAMN12886386	ST23	China	Asia
KlebAMRnet	SAMN12886387	ST23	China	Asia
KlebAMRnet	SAMN12886388	ST23	China	Asia
KlebAMRnet	SAMN12886389	ST23	China	Asia
KlebAMRnet	SAMN12886390	ST23	China	Asia
KlebAMRnet	SAMN12886391	ST23	China	Asia
KlebAMRnet	SAMN12911928	ST11	Spain	Europe
KlebAMRnet	SAMN12911929	ST307	Czech Republic	Europe
KlebAMRnet	SAMN12911930	ST307	Czech Republic	Europe
KlebAMRnet	SAMN12911931	ST16	Czech Republic	Europe
KlebAMRnet	SAMN12911932	ST11	Spain	Europe
KlebAMRnet	SAMN12911933	ST11	Poland	Europe
KlebAMRnet	SAMN12911934	ST11	Poland	Europe
KlebAMRnet	SAMN12911935	ST15	Germany	Europe
KlebAMRnet	SAMN12911936	ST16	Czech Republic	Europe
KlebAMRnet	SAMN12911937	ST307	Spain	Europe
KlebAMRnet	SAMN12911938	ST130	Netherlands	Europe
KlebAMRnet	SAMN13041970	ST231	Oman	Asia
KlebAMRnet	SAMN13041971	ST11	Oman	Asia
KlebAMRnet	SAMN13041972	ST11	Oman	Asia
KlebAMRnet	SAMN13041973	ST11	Oman	Asia
KlebAMRnet	SAMN13041974	ST231	Oman	Asia
KlebAMRnet	SAMN13041975	ST231	Oman	Asia
KlebAMRnet	SAMN13041976	ST11	Oman	Asia
KlebAMRnet	SAMN13041977	ST231	Oman	Asia
KlebAMRnet	SAMN13041978	ST11	Oman	Asia
KlebAMRnet	SAMN13041979	ST11	Oman	Asia
KlebAMRnet	SAMN13041980	ST231	Oman	Asia
KlebAMRnet	SAMN13041981	ST147	Oman	Asia
KlebAMRnet	SAMN13041982	ST147	Oman	Asia
KlebAMRnet	SAMN13041983	ST11	Oman	Asia
KlebAMRnet	SAMN13041984	ST11	Oman	Asia
KlebAMRnet	SAMN13041985	ST231	Oman	Asia
KlebAMRnet	SAMN13041986	ST11	Oman	Asia
KlebAMRnet	SAMN13041987	ST231	Oman	Asia
KlebAMRnet	SAMN13041988	ST4547	Oman	Asia
KlebAMRnet	SAMN13041989	ST231	Oman	Asia
KlebAMRnet	SAMN13041990	ST231	Oman	Asia
KlebAMRnet	SAMN13041991	ST231	Oman	Asia
KlebAMRnet	SAMN13041992	ST437	Oman	Asia
KlebAMRnet	SAMN13041993	ST11	Oman	Asia
KlebAMRnet	SAMN13041994	ST101	Oman	Asia
KlebAMRnet	SAMN13041995	ST231	Oman	Asia
KlebAMRnet	SAMN13041996	ST147	Oman	Asia
KlebAMRnet	SAMN13041997	ST11	Oman	Asia
KlebAMRnet	SAMN13041998	ST231	Oman	Asia
KlebAMRnet	SAMN13041999	ST11	Oman	Asia
KlebAMRnet	SAMN13042000	ST231	Oman	Asia
KlebAMRnet	SAMN13042001	ST147	Oman	Asia
KlebAMRnet	SAMN13042002	ST11	Oman	Asia
KlebAMRnet	SAMN13042003	ST15	Oman	Asia
KlebAMRnet	SAMN13042004	ST231	Oman	Asia
KlebAMRnet	SAMN13042005	ST231	Oman	Asia
KlebAMRnet	SAMN13042006	ST231	Oman	Asia
KlebAMRnet	SAMN13042007	ST11	Oman	Asia
KlebAMRnet	SAMN13042008	ST231	Oman	Asia
KlebAMRnet	SAMN13042009	ST101	Oman	Asia
KlebAMRnet	SAMN13042010	ST231	Oman	Asia
KlebAMRnet	SAMN13042011	ST219	Oman	Asia
KlebAMRnet	SAMN13042012	ST11	Oman	Asia
KlebAMRnet	SAMN13042013	ST11	Oman	Asia
KlebAMRnet	SAMN13042014	ST231	Oman	Asia
KlebAMRnet	SAMN13042015	ST147	Oman	Asia
KlebAMRnet	SAMN13042016	ST231	Oman	Asia
KlebAMRnet	SAMN13042017	ST107	Oman	Asia
KlebAMRnet	SAMN13042018	ST4548	Oman	Asia
KlebAMRnet	SAMN13042019	ST147	Oman	Asia
KlebAMRnet	SAMN13042020	ST11	Oman	Asia
KlebAMRnet	SAMN13042021	ST231	Oman	Asia
KlebAMRnet	SAMN13042022	ST147	Oman	Asia
KlebAMRnet	SAMN13042023	ST11	Oman	Asia
KlebAMRnet	SAMN13042024	ST147	Oman	Asia
KlebAMRnet	SAMN13042025	ST231	Oman	Asia
KlebAMRnet	SAMN13042026	ST11	Oman	Asia
KlebAMRnet	SAMN13042027	ST231	Oman	Asia
KlebAMRnet	SAMN13042028	ST101	Oman	Asia
KlebAMRnet	SAMN13042030	ST11	Oman	Asia
KlebAMRnet	SAMN13042031	ST231	Oman	Asia
KlebAMRnet	SAMN13042032	ST231	Oman	Asia
KlebAMRnet	SAMN13042033	ST147	Oman	Asia
KlebAMRnet	SAMN13042034	ST11	Oman	Asia
KlebAMRnet	SAMN13042035	ST147	Oman	Asia
KlebAMRnet	SAMN13042036	ST147	Oman	Asia
KlebAMRnet	SAMN13042037	ST231	Oman	Asia
KlebAMRnet	SAMN13042038	ST101	Oman	Asia
KlebAMRnet	SAMN13042039	ST11	Oman	Asia
KlebAMRnet	SAMN13042040	ST101	Oman	Asia
KlebAMRnet	SAMN13042041	ST231	Oman	Asia
KlebAMRnet	SAMN13042042	ST11	Oman	Asia
KlebAMRnet	SAMN13042043	ST231	Oman	Asia
KlebAMRnet	SAMN13042044	ST231	Oman	Asia
KlebAMRnet	SAMN13042045	ST15	Oman	Asia
KlebAMRnet	SAMN13042046	ST2202	Oman	Asia
KlebAMRnet	SAMN13042047	ST11	Oman	Asia
KlebAMRnet	SAMN13042048	ST236	Oman	Asia
KlebAMRnet	SAMN13042049	ST236	Oman	Asia
KlebAMRnet	SAMN13042050	ST11	Oman	Asia
KlebAMRnet	SAMN13042051	ST231	Oman	Asia
KlebAMRnet	SAMN13042052	ST147	Oman	Asia
KlebAMRnet	SAMN13042053	ST15	Oman	Asia
KlebAMRnet	SAMN13042054	ST147	Oman	Asia
KlebAMRnet	SAMN13042055	ST15	Oman	Asia
KlebAMRnet	SAMN13042056	ST73	Oman	Asia
KlebAMRnet	SAMN13042057	ST101	Oman	Asia
KlebAMRnet	SAMN13042058	ST231	Oman	Asia
KlebAMRnet	SAMN13042059	ST231	Oman	Asia
KlebAMRnet	SAMN13042060	ST231	Oman	Asia
KlebAMRnet	SAMN13042061	ST231	Oman	Asia
KlebAMRnet	SAMN13042062	ST11	Oman	Asia
KlebAMRnet	SAMN13042063	ST231	Oman	Asia
KlebAMRnet	SAMN13042064	ST11	Oman	Asia
KlebAMRnet	SAMN13042065	ST147	Oman	Asia
KlebAMRnet	SAMN13042066	ST11	Oman	Asia
KlebAMRnet	SAMN13042067	ST147	Oman	Asia
KlebAMRnet	SAMN13042068	ST11	Oman	Asia
KlebAMRnet	SAMN13042069	ST231	Oman	Asia
KlebAMRnet	SAMN13042070	ST11	Oman	Asia
KlebAMRnet	SAMN13042071	ST147	Oman	Asia
KlebAMRnet	SAMN13042072	ST231	Oman	Asia
KlebAMRnet	SAMN13042073	ST11	Oman	Asia
KlebAMRnet	SAMN13042074	ST231	Oman	Asia
KlebAMRnet	SAMN13042075	ST73	Oman	Asia
KlebAMRnet	SAMN13042076	ST867	Oman	Asia
KlebAMRnet	SAMN13042077	ST11	Oman	Asia
KlebAMRnet	SAMN13042078	ST3249	Oman	Asia
KlebAMRnet	SAMN13042079	ST11	Oman	Asia
KlebAMRnet	SAMN13042080	ST231	Oman	Asia
KlebAMRnet	SAMN13042081	ST11	Oman	Asia
KlebAMRnet	SAMN13042082	ST11	Oman	Asia
KlebAMRnet	SAMN13042083	ST11	Oman	Asia
KlebAMRnet	SAMN13042084	ST11	Oman	Asia
KlebAMRnet	SAMN13042085	ST231	Oman	Asia
KlebAMRnet	SAMN13042086	ST147	Oman	Asia
KlebAMRnet	SAMN13042087	ST147	Oman	Asia
KlebAMRnet	SAMN13042088	ST15	Oman	Asia
KlebAMRnet	SAMN13042089	ST231	Oman	Asia
KlebAMRnet	SAMN13042090	ST236	Oman	Asia
KlebAMRnet	SAMN13042091	ST147	Oman	Asia
KlebAMRnet	SAMN13042092	ST147	Oman	Asia
KlebAMRnet	SAMN13042093	ST231	Oman	Asia
KlebAMRnet	SAMN13042094	ST11	Oman	Asia
KlebAMRnet	SAMN13042095	ST11	Oman	Asia
KlebAMRnet	SAMN13042096	ST231	Oman	Asia
KlebAMRnet	SAMN13042097	ST231	Oman	Asia
KlebAMRnet	SAMN13042098	ST231	Oman	Asia
KlebAMRnet	SAMN13042099	ST15	Oman	Asia
KlebAMRnet	SAMN13042100	ST11	Oman	Asia
KlebAMRnet	SAMN13042101	ST231	Oman	Asia
KlebAMRnet	SAMN13042102	ST231	Oman	Asia
KlebAMRnet	SAMN13042103	ST231	Oman	Asia
KlebAMRnet	SAMN13042104	ST14	Oman	Asia
KlebAMRnet	SAMN13042105	ST231	Oman	Asia
KlebAMRnet	SAMN13042106	ST231	Oman	Asia
KlebAMRnet	SAMN13042107	ST273	Oman	Asia
KlebAMRnet	SAMN13042108	ST290	Oman	Asia
KlebAMRnet	SAMN13042109	ST15	Oman	Asia
KlebAMRnet	SAMN13042110	ST15	Oman	Asia
KlebAMRnet	SAMN13042111	ST101	Oman	Asia
KlebAMRnet	SAMN13042112	ST11	Oman	Asia
KlebAMRnet	SAMN13042113	ST38	Oman	Asia
KlebAMRnet	SAMN13042114	ST15	Oman	Asia
KlebAMRnet	SAMN13042115	ST11	Oman	Asia
KlebAMRnet	SAMN13042116	ST231	Oman	Asia
KlebAMRnet	SAMN13042117	ST147	Oman	Asia
KlebAMRnet	SAMN13042118	ST11	Oman	Asia
KlebAMRnet	SAMN13042119	ST147	Oman	Asia
KlebAMRnet	SAMN13042120	ST231	Oman	Asia
KlebAMRnet	SAMN13042121	ST231	Oman	Asia
KlebAMRnet	SAMN13042122	ST307	Oman	Asia
KlebAMRnet	SAMN13042123	ST11	Oman	Asia
KlebAMRnet	SAMN13042124	ST231	Oman	Asia
KlebAMRnet	SAMN13042125	ST147	Oman	Asia
KlebAMRnet	SAMN13042126	ST231	Oman	Asia
KlebAMRnet	SAMN13042127	ST147	Oman	Asia
KlebAMRnet	SAMN13042128	ST231	Oman	Asia
KlebAMRnet	SAMN13042129	ST147	Oman	Asia
KlebAMRnet	SAMN13042130	ST25	Oman	Asia
KlebAMRnet	SAMN13042131	ST11	Oman	Asia
KlebAMRnet	SAMN13042132	ST11	Oman	Asia
KlebAMRnet	SAMN13042133	ST11	Oman	Asia
KlebAMRnet	SAMN13042134	ST231	Oman	Asia
KlebAMRnet	SAMN13042135	ST147	Oman	Asia
KlebAMRnet	SAMN13042136	ST11	Oman	Asia
KlebAMRnet	SAMN13042137	ST231	Oman	Asia
KlebAMRnet	SAMN13042138	ST147	Oman	Asia
KlebAMRnet	SAMN13042139	ST661	Oman	Asia
KlebAMRnet	SAMN13042140	ST11	Oman	Asia
KlebAMRnet	SAMN13042141	ST147	Oman	Asia
KlebAMRnet	SAMN13042142	ST11	Oman	Asia
KlebAMRnet	SAMN13042143	ST147	Oman	Asia
KlebAMRnet	SAMN13042144	ST11	Oman	Asia
KlebAMRnet	SAMN13042145	ST147	Oman	Asia
KlebAMRnet	SAMN13042146	ST147	Oman	Asia
KlebAMRnet	SAMN13042147	ST11	Oman	Asia
KlebAMRnet	SAMN13042148	ST14	Oman	Asia
KlebAMRnet	SAMN13042149	ST185	Oman	Asia
KlebAMRnet	SAMN13042150	ST661	Oman	Asia
KlebAMRnet	SAMN13042151	ST14	Oman	Asia
KlebAMRnet	SAMN13042152	ST147	Oman	Asia
KlebAMRnet	SAMN13042153	ST231	Oman	Asia
KlebAMRnet	SAMN13042154	ST3161	Oman	Asia
KlebAMRnet	SAMN13042155	ST147	Oman	Asia
KlebAMRnet	SAMN13042156	ST147	Oman	Asia
KlebAMRnet	SAMN13042157	ST231	Oman	Asia
KlebAMRnet	SAMN13042158	ST11	Oman	Asia
KlebAMRnet	SAMN13042159	ST231	Oman	Asia
KlebAMRnet	SAMN13042160	ST11	Oman	Asia
KlebAMRnet	SAMN13042161	ST231	Oman	Asia
KlebAMRnet	SAMN13042162	ST307	Oman	Asia
KlebAMRnet	SAMN13042163	ST101	Oman	Asia
KlebAMRnet	SAMN13042164	ST11	Oman	Asia
KlebAMRnet	SAMN13042165	ST11	Oman	Asia
KlebAMRnet	SAMN13042166	ST147	Oman	Asia
KlebAMRnet	SAMN13042167	ST37	Oman	Asia
KlebAMRnet	SAMN13042168	ST11	Oman	Asia
KlebAMRnet	SAMN13042169	ST11	Oman	Asia
KlebAMRnet	SAMN13042170	ST11	Oman	Asia
KlebAMRnet	SAMN13042172	ST147	Oman	Asia
KlebAMRnet	SAMN13140066	ST15	India	Asia
KlebAMRnet	SAMN13161584	ST5473-1LV	USA	North America
KlebAMRnet	SAMN13166857	ST258	USA	North America
KlebAMRnet	SAMN13166859	ST258	USA	North America
KlebAMRnet	SAMN13166860	ST418	USA	North America
KlebAMRnet	SAMN13166865	ST48	USA	North America
KlebAMRnet	SAMN13166866	ST48	USA	North America
KlebAMRnet	SAMN13166867	ST258	USA	North America
KlebAMRnet	SAMN13166868	ST258	USA	North America
KlebAMRnet	SAMN13166881	ST76	USA	North America
KlebAMRnet	SAMN13166882	ST20	USA	North America
KlebAMRnet	SAMN13166885	ST258	USA	North America
KlebAMRnet	SAMN13166890	ST716	USA	North America
KlebAMRnet	SAMN13166899	ST16	USA	North America
KlebAMRnet	SAMN13166901	ST258	USA	North America
KlebAMRnet	SAMN13166905	ST294	USA	North America
KlebAMRnet	SAMN13166908	ST258	USA	North America
KlebAMRnet	SAMN13166912	ST11	USA	North America
KlebAMRnet	SAMN13166913	ST628	USA	North America
KlebAMRnet	SAMN13166916	ST147	USA	North America
KlebAMRnet	SAMN13166917	ST258	USA	North America
KlebAMRnet	SAMN13166919	ST17	USA	North America
KlebAMRnet	SAMN13166920	ST258	USA	North America
KlebAMRnet	SAMN13166921	ST258	USA	North America
KlebAMRnet	SAMN13166922	ST258	USA	North America
KlebAMRnet	SAMN13166923	ST48	USA	North America
KlebAMRnet	SAMN13166924	ST1898	USA	North America
KlebAMRnet	SAMN13166925	ST11	USA	North America
KlebAMRnet	SAMN13166926	ST6005	USA	North America
KlebAMRnet	SAMN13166927	ST258	USA	North America
KlebAMRnet	SAMN13166928	ST258	USA	North America
KlebAMRnet	SAMN13166929	ST134	USA	North America
KlebAMRnet	SAMN13166930	ST340	USA	North America
KlebAMRnet	SAMN13166931	ST1401	USA	North America
KlebAMRnet	SAMN13166934	ST11	USA	North America
KlebAMRnet	SAMN13166935	ST6005	USA	North America
KlebAMRnet	SAMN13166936	ST48	USA	North America
KlebAMRnet	SAMN13166938	ST6005	USA	North America
KlebAMRnet	SAMN13166941	ST3254	USA	North America
KlebAMRnet	SAMN13166947	ST11	USA	North America
KlebAMRnet	SAMN13166949	ST258	USA	North America
KlebAMRnet	SAMN13166952	ST258	USA	North America
KlebAMRnet	SAMN13166953	ST258	USA	North America
KlebAMRnet	SAMN13166954	ST36	USA	North America
KlebAMRnet	SAMN13166955	ST152	USA	North America
KlebAMRnet	SAMN13166969	ST23	USA	North America
KlebAMRnet	SAMN13166972	ST39	USA	North America
KlebAMRnet	SAMN13166975	ST15	USA	North America
KlebAMRnet	SAMN13166979	ST147	USA	North America
KlebAMRnet	SAMN13166980	ST15	USA	North America
KlebAMRnet	SAMN13166983	ST258	USA	North America
KlebAMRnet	SAMN13166984	ST258	USA	North America
KlebAMRnet	SAMN13166985	ST258	USA	North America
KlebAMRnet	SAMN13166987	ST258	USA	North America
KlebAMRnet	SAMN13166990	ST147	USA	North America
KlebAMRnet	SAMN13166992	ST258	USA	North America
KlebAMRnet	SAMN13166995	ST340	USA	North America
KlebAMRnet	SAMN13166996	ST6161	USA	North America
KlebAMRnet	SAMN13166999	ST16	USA	North America
KlebAMRnet	SAMN13167000	ST15	USA	North America
KlebAMRnet	SAMN13167001	ST15	USA	North America
KlebAMRnet	SAMN13167005	ST13	USA	North America
KlebAMRnet	SAMN13167006	ST258	USA	North America
KlebAMRnet	SAMN13167007	ST6005	USA	North America
KlebAMRnet	SAMN13167011	ST17	USA	North America
KlebAMRnet	SAMN13167012	ST258	USA	North America
KlebAMRnet	SAMN13167015	ST432	USA	North America
KlebAMRnet	SAMN13167030	ST18	USA	North America
KlebAMRnet	SAMN13167032	ST258	USA	North America
KlebAMRnet	SAMN13167033	ST258	USA	North America
KlebAMRnet	SAMN13167034	ST258	USA	North America
KlebAMRnet	SAMN13167035	ST258	USA	North America
KlebAMRnet	SAMN13167036	ST6162	USA	North America
KlebAMRnet	SAMN13167037	ST258	USA	North America
KlebAMRnet	SAMN13167038	ST258	USA	North America
KlebAMRnet	SAMN13167039	ST258	USA	North America
KlebAMRnet	SAMN13167040	ST307	USA	North America
KlebAMRnet	SAMN13167045	ST6099	USA	North America
KlebAMRnet	SAMN13167046	ST6033	USA	North America
KlebAMRnet	SAMN13167049	ST25	USA	North America
KlebAMRnet	SAMN13167050	ST6163	USA	North America
KlebAMRnet	SAMN13167058	ST134	USA	North America
KlebAMRnet	SAMN13167059	ST258	USA	North America
KlebAMRnet	SAMN13167062	ST16	USA	North America
KlebAMRnet	SAMN13167063	ST16	USA	North America
KlebAMRnet	SAMN13167064	ST6005	USA	North America
KlebAMRnet	SAMN13167065	ST258	USA	North America
KlebAMRnet	SAMN13167066	ST258	USA	North America
KlebAMRnet	SAMN13167070	ST16	USA	North America
KlebAMRnet	SAMN13167071	ST258	USA	North America
KlebAMRnet	SAMN13167072	ST15	USA	North America
KlebAMRnet	SAMN13167073	ST16	USA	North America
KlebAMRnet	SAMN13167075	ST15	USA	North America
KlebAMRnet	SAMN13167079	ST17	USA	North America
KlebAMRnet	SAMN13176241	ST14	USA	North America
KlebAMRnet	SAMN13176255	ST636	USA	North America
KlebAMRnet	SAMN13190881	ST11	China	Asia
KlebAMRnet	SAMN13190882	ST11	China	Asia
KlebAMRnet	SAMN13190883	ST11	China	Asia
KlebAMRnet	SAMN13190884	ST11	China	Asia
KlebAMRnet	SAMN13190885	ST11	China	Asia
KlebAMRnet	SAMN13190886	ST11	China	Asia
KlebAMRnet	SAMN13190887	ST11	China	Asia
KlebAMRnet	SAMN13190888	ST11	China	Asia
KlebAMRnet	SAMN13190889	ST11	China	Asia
KlebAMRnet	SAMN13190890	ST11	China	Asia
KlebAMRnet	SAMN13192042	ST37	USA	North America
KlebAMRnet	SAMN13245787	ST147	Portugal	Europe
KlebAMRnet	SAMN13245788	ST147	Portugal	Europe
KlebAMRnet	SAMN13245789	ST147	Portugal	Europe
KlebAMRnet	SAMN13245790	ST147	Portugal	Europe
KlebAMRnet	SAMN13245791	ST147	Portugal	Europe
KlebAMRnet	SAMN13255740	ST45	China	Asia
KlebAMRnet	SAMN13255741	ST11	China	Asia
KlebAMRnet	SAMN13255742	ST11	China	Asia
KlebAMRnet	SAMN13255743	ST11	China	Asia
KlebAMRnet	SAMN13255744	ST45	China	Asia
KlebAMRnet	SAMN13255745	ST11	China	Asia
KlebAMRnet	SAMN13255746	ST45	China	Asia
KlebAMRnet	SAMN13255747	ST11	China	Asia
KlebAMRnet	SAMN13255748	ST11	China	Asia
KlebAMRnet	SAMN13255749	ST11	China	Asia
KlebAMRnet	SAMN13255750	ST11	China	Asia
KlebAMRnet	SAMN13255751	ST11	China	Asia
KlebAMRnet	SAMN13255752	ST11	China	Asia
KlebAMRnet	SAMN13264845	ST11	China	Asia
KlebAMRnet	SAMN13264846	ST11	China	Asia
KlebAMRnet	SAMN13264847	ST11	China	Asia
KlebAMRnet	SAMN13264848	ST11	China	Asia
KlebAMRnet	SAMN13264849	ST11	China	Asia
KlebAMRnet	SAMN13264850	ST11	China	Asia
KlebAMRnet	SAMN13264851	ST11	China	Asia
KlebAMRnet	SAMN13264852	ST11	China	Asia
KlebAMRnet	SAMN13264853	ST11	China	Asia
KlebAMRnet	SAMN13264854	ST11	China	Asia
KlebAMRnet	SAMN13264855	ST11	China	Asia
KlebAMRnet	SAMN13264856	ST11	China	Asia
KlebAMRnet	SAMN13264857	ST11	China	Asia
KlebAMRnet	SAMN13264858	ST11	China	Asia
KlebAMRnet	SAMN13264859	ST11	China	Asia
KlebAMRnet	SAMN13264860	ST11	China	Asia
KlebAMRnet	SAMN13264861	ST11	China	Asia
KlebAMRnet	SAMN13264862	ST11	China	Asia
KlebAMRnet	SAMN13264863	ST11	China	Asia
KlebAMRnet	SAMN13264864	ST11	China	Asia
KlebAMRnet	SAMN13264865	ST11	China	Asia
KlebAMRnet	SAMN13264866	ST11	China	Asia
KlebAMRnet	SAMN13264867	ST11	China	Asia
KlebAMRnet	SAMN13264868	ST11	China	Asia
KlebAMRnet	SAMN13264869	ST11	China	Asia
KlebAMRnet	SAMN13264870	ST11	China	Asia
KlebAMRnet	SAMN13264871	ST11	China	Asia
KlebAMRnet	SAMN13264872	ST11	China	Asia
KlebAMRnet	SAMN13264873	ST11	China	Asia
KlebAMRnet	SAMN13264874	ST11	China	Asia
KlebAMRnet	SAMN13264875	ST11	China	Asia
KlebAMRnet	SAMN13324145	ST15	China	Asia
KlebAMRnet	SAMN13324146	ST15	China	Asia
KlebAMRnet	SAMN13324147	ST15	China	Asia
KlebAMRnet	SAMN13324148	ST15	China	Asia
KlebAMRnet	SAMN13324149	ST15	China	Asia
KlebAMRnet	SAMN13324151	ST15	China	Asia
KlebAMRnet	SAMN13324152	ST15	China	Asia
KlebAMRnet	SAMN13324153	ST15	China	Asia
KlebAMRnet	SAMN13324154	ST15	China	Asia
KlebAMRnet	SAMN13324155	ST15	China	Asia
KlebAMRnet	SAMN13324156	ST15	China	Asia
KlebAMRnet	SAMN13324157	ST15	China	Asia
KlebAMRnet	SAMN13324158	ST15	China	Asia
KlebAMRnet	SAMN13324159	ST15	China	Asia
KlebAMRnet	SAMN13324161	ST15	China	Asia
KlebAMRnet	SAMN13324162	ST15	China	Asia
